VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w, ATTRIBUTE12.x, ATTRIBUTE12.y, ATTRIBUTE12.z, ATTRIBUTE11.x, ATTRIBUTE11.y, ATTRIBUTE11.z
1317, 31193, 10.09952, 2.01983, 174.86461, 0.14961, -0.88189, 0.44882, 1.00, 0.4252, 0.47244, 0.77165, 1.00, 0.08167, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1318, 31194, 9.71173, 1.90677, 175.07649, -0.12598, -0.62205, 0.77165, 1.00, 0.0315, 0.77953, 0.62992, 1.00, 0.07471, 0.01451, 0.93799, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1319, 31192, 10.07659, 2.07947, 174.79654, 0.27559, -0.6378, 0.71654, 1.00, 0.19685, 0.77165, 0.6063, 1.00, 0.07471, 0.0238, 0.93799, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1320, 31193, 10.09952, 2.01983, 174.86461, 0.14961, -0.88189, 0.44882, 1.00, 0.4252, 0.47244, 0.77165, 1.00, 0.08167, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1321, 31189, 10.58767, 1.91561, 174.53757, 0.09449, -0.99213, 0.10236, 1.00, 0.65354, 0.13386, 0.74016, 1.00, 0.08856, 0.03464, 0.93848, 0.65088, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1322, 31195, 10.12164, 1.83805, 174.91798, 0.05512, -0.98425, 0.16535, 1.00, 0.55906, 0.16535, 0.81102, 1.00, 0.08856, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1323, 31182, 10.58812, 1.56117, 174.5533, -0.03937, -1.00, 0.0315, 1.00, 0.67717, -0.00787, 0.74016, 1.00, 0.09882, 0.03464, 0.93896, 0.65088, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1324, 31195, 10.12164, 1.83805, 174.91798, 0.05512, -0.98425, 0.16535, 1.00, 0.55906, 0.16535, 0.81102, 1.00, 0.08856, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1325, 31189, 10.58767, 1.91561, 174.53757, 0.09449, -0.99213, 0.10236, 1.00, 0.65354, 0.13386, 0.74016, 1.00, 0.08856, 0.03464, 0.93848, 0.65088, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1326, 31193, 10.09952, 2.01983, 174.86461, 0.14961, -0.88189, 0.44882, 1.00, 0.4252, 0.47244, 0.77165, 1.00, 0.08167, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1327, 31196, 9.70068, 1.86052, 175.13394, -0.07874, -0.8189, 0.5748, 1.00, 0.23622, 0.54331, 0.80315, 1.00, 0.08167, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1328, 31194, 9.71173, 1.90677, 175.07649, -0.12598, -0.62205, 0.77165, 1.00, 0.0315, 0.77953, 0.62992, 1.00, 0.07471, 0.01451, 0.93799, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1329, 31195, 10.12164, 1.83805, 174.91798, 0.05512, -0.98425, 0.16535, 1.00, 0.55906, 0.16535, 0.81102, 1.00, 0.08856, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1330, 31196, 9.70068, 1.86052, 175.13394, -0.07874, -0.8189, 0.5748, 1.00, 0.23622, 0.54331, 0.80315, 1.00, 0.08167, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1331, 31193, 10.09952, 2.01983, 174.86461, 0.14961, -0.88189, 0.44882, 1.00, 0.4252, 0.47244, 0.77165, 1.00, 0.08167, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1332, 31197, 9.3417, 1.69563, 175.30531, -0.10236, -0.92126, 0.37795, 1.00, 0.22835, 0.34646, 0.90551, 1.00, 0.08856, 0.00545, 0.93848, 0.64941, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1333, 31194, 9.71173, 1.90677, 175.07649, -0.12598, -0.62205, 0.77165, 1.00, 0.0315, 0.77953, 0.62992, 1.00, 0.07471, 0.01451, 0.93799, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1334, 31196, 9.70068, 1.86052, 175.13394, -0.07874, -0.8189, 0.5748, 1.00, 0.23622, 0.54331, 0.80315, 1.00, 0.08167, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1335, 31195, 10.12164, 1.83805, 174.91798, 0.05512, -0.98425, 0.16535, 1.00, 0.55906, 0.16535, 0.81102, 1.00, 0.08856, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1336, 31182, 10.58812, 1.56117, 174.5533, -0.03937, -1.00, 0.0315, 1.00, 0.67717, -0.00787, 0.74016, 1.00, 0.09882, 0.03464, 0.93896, 0.65088, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1337, 31198, 10.12793, 1.58028, 174.93593, -0.00787, -1.00, 0.02362, 1.00, 0.58268, 0.01575, 0.81102, 1.00, 0.09882, 0.0238, 0.93896, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1338, 31182, 10.58812, 1.56117, 174.5533, -0.03937, -1.00, 0.0315, 1.00, 0.67717, -0.00787, 0.74016, 1.00, 0.09882, 0.03464, 0.93896, 0.65088, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1339, 31183, 10.11094, 1.33811, 174.9361, -0.07874, -1.00, 0.00787, 1.00, 0.59055, -0.03937, 0.81102, 1.00, 0.10822, 0.0238, 0.93945, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1340, 31198, 10.12793, 1.58028, 174.93593, -0.00787, -1.00, 0.02362, 1.00, 0.58268, 0.01575, 0.81102, 1.00, 0.09882, 0.0238, 0.93896, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1341, 31199, 9.73525, 1.41012, 175.16568, 0.07087, -0.99213, -0.07087, 1.00, 0.43307, -0.0315, 0.89764, 1.00, 0.10822, 0.01451, 0.93945, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1342, 31198, 10.12793, 1.58028, 174.93593, -0.00787, -1.00, 0.02362, 1.00, 0.58268, 0.01575, 0.81102, 1.00, 0.09882, 0.0238, 0.93896, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1343, 31183, 10.11094, 1.33811, 174.9361, -0.07874, -1.00, 0.00787, 1.00, 0.59055, -0.03937, 0.81102, 1.00, 0.10822, 0.0238, 0.93945, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1344, 31196, 9.70068, 1.86052, 175.13394, -0.07874, -0.8189, 0.5748, 1.00, 0.23622, 0.54331, 0.80315, 1.00, 0.08167, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1345, 31195, 10.12164, 1.83805, 174.91798, 0.05512, -0.98425, 0.16535, 1.00, 0.55906, 0.16535, 0.81102, 1.00, 0.08856, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1346, 31200, 9.70089, 1.75804, 175.17975, 0.02362, -0.98425, 0.17323, 1.00, 0.41732, 0.16535, 0.89764, 1.00, 0.08856, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1347, 31198, 10.12793, 1.58028, 174.93593, -0.00787, -1.00, 0.02362, 1.00, 0.58268, 0.01575, 0.81102, 1.00, 0.09882, 0.0238, 0.93896, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1348, 31200, 9.70089, 1.75804, 175.17975, 0.02362, -0.98425, 0.17323, 1.00, 0.41732, 0.16535, 0.89764, 1.00, 0.08856, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1349, 31195, 10.12164, 1.83805, 174.91798, 0.05512, -0.98425, 0.16535, 1.00, 0.55906, 0.16535, 0.81102, 1.00, 0.08856, 0.0238, 0.93848, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1350, 31196, 9.70068, 1.86052, 175.13394, -0.07874, -0.8189, 0.5748, 1.00, 0.23622, 0.54331, 0.80315, 1.00, 0.08167, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1351, 31200, 9.70089, 1.75804, 175.17975, 0.02362, -0.98425, 0.17323, 1.00, 0.41732, 0.16535, 0.89764, 1.00, 0.08856, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1352, 31197, 9.3417, 1.69563, 175.30531, -0.10236, -0.92126, 0.37795, 1.00, 0.22835, 0.34646, 0.90551, 1.00, 0.08856, 0.00545, 0.93848, 0.64941, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1353, 31201, 9.71824, 1.57145, 175.17931, 0.07874, -1.00, -0.0315, 1.00, 0.43307, 0.00787, 0.89764, 1.00, 0.09882, 0.01451, 0.93896, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1354, 31198, 10.12793, 1.58028, 174.93593, -0.00787, -1.00, 0.02362, 1.00, 0.58268, 0.01575, 0.81102, 1.00, 0.09882, 0.0238, 0.93896, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1355, 31199, 9.73525, 1.41012, 175.16568, 0.07087, -0.99213, -0.07087, 1.00, 0.43307, -0.0315, 0.89764, 1.00, 0.10822, 0.01451, 0.93945, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1356, 31200, 9.70089, 1.75804, 175.17975, 0.02362, -0.98425, 0.17323, 1.00, 0.41732, 0.16535, 0.89764, 1.00, 0.08856, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1357, 31198, 10.12793, 1.58028, 174.93593, -0.00787, -1.00, 0.02362, 1.00, 0.58268, 0.01575, 0.81102, 1.00, 0.09882, 0.0238, 0.93896, 0.65039, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1358, 31201, 9.71824, 1.57145, 175.17931, 0.07874, -1.00, -0.0315, 1.00, 0.43307, 0.00787, 0.89764, 1.00, 0.09882, 0.01451, 0.93896, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1359, 31201, 9.71824, 1.57145, 175.17931, 0.07874, -1.00, -0.0315, 1.00, 0.43307, 0.00787, 0.89764, 1.00, 0.09882, 0.01451, 0.93896, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1360, 31197, 9.3417, 1.69563, 175.30531, -0.10236, -0.92126, 0.37795, 1.00, 0.22835, 0.34646, 0.90551, 1.00, 0.08856, 0.00545, 0.93848, 0.64941, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1361, 31200, 9.70089, 1.75804, 175.17975, 0.02362, -0.98425, 0.17323, 1.00, 0.41732, 0.16535, 0.89764, 1.00, 0.08856, 0.01451, 0.93848, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1362, 31201, 9.71824, 1.57145, 175.17931, 0.07874, -1.00, -0.0315, 1.00, 0.43307, 0.00787, 0.89764, 1.00, 0.09882, 0.01451, 0.93896, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1363, 31199, 9.73525, 1.41012, 175.16568, 0.07087, -0.99213, -0.07087, 1.00, 0.43307, -0.0315, 0.89764, 1.00, 0.10822, 0.01451, 0.93945, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1364, 31202, 9.30304, 1.53401, 175.33522, -0.17323, -0.98425, 0.08661, 1.00, 0.34646, 0.02362, 0.93701, 1.00, 0.09882, 0.00545, 0.93896, 0.64941, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1365, 31197, 9.3417, 1.69563, 175.30531, -0.10236, -0.92126, 0.37795, 1.00, 0.22835, 0.34646, 0.90551, 1.00, 0.08856, 0.00545, 0.93848, 0.64941, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1366, 31201, 9.71824, 1.57145, 175.17931, 0.07874, -1.00, -0.0315, 1.00, 0.43307, 0.00787, 0.89764, 1.00, 0.09882, 0.01451, 0.93896, 0.6499, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1367, 31202, 9.30304, 1.53401, 175.33522, -0.17323, -0.98425, 0.08661, 1.00, 0.34646, 0.02362, 0.93701, 1.00, 0.09882, 0.00545, 0.93896, 0.64941, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1368, 31203, 11.31461, 4.57662, 163.73569, 0.31496, -0.89764, -0.32283, 1.00, 0.8189, 0.4252, -0.3937, 1.00, 0.31909, 0.21851, 0.94922, 0.65918, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 6, 0, 0, 0, 0, 0.52157, 0.44314, 0.02353, 0.01176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1369, 31204, 11.78915, 4.1822, 164.40935, -0.10236, -0.96063, -0.24409, 1.00, 0.91339, 0.00787, -0.40945, 1.00, 0.32544, 0.20251, 0.94922, 0.6582, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 0, 0, 0, 0, 0, 0.60784, 0.32157, 0.07059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1370, 31205, 11.71543, 4.3733, 164.48482, 0.33858, -0.87402, -0.34646, 1.00, 0.85039, 0.44094, -0.28346, 1.00, 0.31909, 0.20251, 0.94922, 0.6582, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 0, 0, 0, 0, 0, 0.60784, 0.32157, 0.07059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1371, 31204, 11.78915, 4.1822, 164.40935, -0.10236, -0.96063, -0.24409, 1.00, 0.91339, 0.00787, -0.40945, 1.00, 0.32544, 0.20251, 0.94922, 0.6582, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 0, 0, 0, 0, 0, 0.60784, 0.32157, 0.07059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1372, 31203, 11.31461, 4.57662, 163.73569, 0.31496, -0.89764, -0.32283, 1.00, 0.8189, 0.4252, -0.3937, 1.00, 0.31909, 0.21851, 0.94922, 0.65918, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 6, 0, 0, 0, 0, 0.52157, 0.44314, 0.02353, 0.01176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1373, 31206, 11.37433, 4.40632, 163.6761, -0.1811, -0.95276, -0.23622, 1.00, 0.8189, -0.00787, -0.5748, 1.00, 0.32544, 0.21851, 0.94922, 0.65918, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 6, 0, 0, 0, 0, 0.52157, 0.44314, 0.02353, 0.01176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1374, 31204, 11.78915, 4.1822, 164.40935, -0.10236, -0.96063, -0.24409, 1.00, 0.91339, 0.00787, -0.40945, 1.00, 0.32544, 0.20251, 0.94922, 0.6582, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 0, 0, 0, 0, 0, 0.60784, 0.32157, 0.07059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1375, 31206, 11.37433, 4.40632, 163.6761, -0.1811, -0.95276, -0.23622, 1.00, 0.8189, -0.00787, -0.5748, 1.00, 0.32544, 0.21851, 0.94922, 0.65918, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 6, 0, 0, 0, 0, 0.52157, 0.44314, 0.02353, 0.01176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1376, 31207, 11.68472, 4.06611, 164.41229, -0.66929, -0.74016, 0.01575, 1.00, 0.65354, -0.59843, -0.47244, 1.00, 0.32959, 0.20251, 0.94971, 0.6582, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 0, 0, 0, 0, 0, 0.60784, 0.32157, 0.07059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1377, 31207, 11.68472, 4.06611, 164.41229, -0.66929, -0.74016, 0.01575, 1.00, 0.65354, -0.59843, -0.47244, 1.00, 0.32959, 0.20251, 0.94971, 0.6582, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 0, 0, 0, 0, 0, 0.60784, 0.32157, 0.07059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1378, 31206, 11.37433, 4.40632, 163.6761, -0.1811, -0.95276, -0.23622, 1.00, 0.8189, -0.00787, -0.5748, 1.00, 0.32544, 0.21851, 0.94922, 0.65918, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 6, 0, 0, 0, 0, 0.52157, 0.44314, 0.02353, 0.01176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1379, 31208, 11.27388, 4.31347, 163.68251, -0.73228, -0.67717, 0.05512, 1.00, 0.51969, -0.6063, -0.59843, 1.00, 0.32959, 0.21851, 0.94971, 0.65918, 0.50196, 0.50196, 0.50196, 1.00, 4, 5, 0, 6, 0, 0, 0, 0, 0.52157, 0.44314, 0.02353, 0.01176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
