VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w, ATTRIBUTE12.x, ATTRIBUTE12.y, ATTRIBUTE12.z, ATTRIBUTE11.x, ATTRIBUTE11.y, ATTRIBUTE11.z, ATTRIBUTE9.x, ATTRIBUTE9.y, ATTRIBUTE9.z, ATTRIBUTE10.x, ATTRIBUTE10.y, ATTRIBUTE10.z
2285, 3457, 8.33283, -3.35703, 5.81383, -0.18898, -0.97638, -0.07087, 1.00, 0.97638, -0.18898, 0.05512, 1.00, 0.60986, 0.0309, 0.98824, 0.40392, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2286, 3458, 8.36422, -3.18026, 5.80479, -0.13386, -0.96063, -0.24409, 1.00, 0.98425, -0.14961, 0.05512, 1.00, 0.54492, 0.03821, 0.99216, 0.42745, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2287, 3460, 8.38097, -3.19322, 5.47063, -0.12598, -0.93701, -0.33071, 1.00, 0.98425, -0.14961, 0.05512, 1.00, 0.55518, 0.11377, 0.99216, 0.42745, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2288, 3456, 8.35622, -3.33325, 5.47761, -0.1811, -0.97638, -0.11811, 1.00, 0.97638, -0.18898, 0.05512, 1.00, 0.61816, 0.10333, 0.98824, 0.40392, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2289, 3459, 8.29674, -3.53123, 5.78863, -0.23622, -0.9685, 0.10236, 1.00, 0.9685, -0.22835, 0.04724, 1.00, 0.67383, 0.03607, 0.98431, 0.38039, 0.52941, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2290, 3456, 8.35622, -3.33325, 5.47761, -0.1811, -0.97638, -0.11811, 1.00, 0.97638, -0.18898, 0.05512, 1.00, 0.61816, 0.10333, 0.98824, 0.40392, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2291, 3461, 8.32661, -3.471, 5.45863, -0.23622, -0.9685, 0.10236, 1.00, 0.9685, -0.23622, 0.04724, 1.00, 0.67139, 0.1076, 0.98431, 0.38039, 0.52941, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2292, 3458, 8.36422, -3.18026, 5.80479, -0.13386, -0.96063, -0.24409, 1.00, 0.98425, -0.14961, 0.05512, 1.00, 0.54492, 0.03821, 0.99216, 0.42745, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2293, 3462, 8.38969, -3.00771, 5.76189, -0.08661, -0.92913, -0.3622, 1.00, 0.99213, -0.11024, 0.04724, 1.00, 0.48486, 0.06213, 0.99608, 0.45098, 0.53333, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2294, 3460, 8.38097, -3.19322, 5.47063, -0.12598, -0.93701, -0.33071, 1.00, 0.98425, -0.14961, 0.05512, 1.00, 0.55518, 0.11377, 0.99216, 0.42745, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2295, 3461, 8.32661, -3.471, 5.45863, -0.23622, -0.9685, 0.10236, 1.00, 0.9685, -0.23622, 0.04724, 1.00, 0.67139, 0.1076, 0.98431, 0.38039, 0.52941, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2296, 3463, 8.25735, -3.69617, 5.73016, -0.26772, -0.92913, 0.25984, 1.00, 0.96063, -0.26772, 0.0315, 1.00, 0.73535, 0.05798, 0.98039, 0.36078, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2297, 3459, 8.29674, -3.53123, 5.78863, -0.23622, -0.9685, 0.10236, 1.00, 0.9685, -0.22835, 0.04724, 1.00, 0.67383, 0.03607, 0.98431, 0.38039, 0.52941, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2298, 3462, 8.38969, -3.00771, 5.76189, -0.08661, -0.92913, -0.3622, 1.00, 0.99213, -0.11024, 0.04724, 1.00, 0.48486, 0.06213, 0.99608, 0.45098, 0.53333, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2299, 3464, 8.39992, -3.0563, 5.43803, -0.07874, -0.89764, -0.44094, 1.00, 0.99213, -0.11024, 0.04724, 1.00, 0.49023, 0.13721, 0.99608, 0.4549, 0.53333, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2300, 3460, 8.38097, -3.19322, 5.47063, -0.12598, -0.93701, -0.33071, 1.00, 0.98425, -0.14961, 0.05512, 1.00, 0.55518, 0.11377, 0.99216, 0.42745, 0.53725, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2301, 3463, 8.25735, -3.69617, 5.73016, -0.26772, -0.92913, 0.25984, 1.00, 0.96063, -0.26772, 0.0315, 1.00, 0.73535, 0.05798, 0.98039, 0.36078, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2302, 3461, 8.32661, -3.471, 5.45863, -0.23622, -0.9685, 0.10236, 1.00, 0.9685, -0.23622, 0.04724, 1.00, 0.67139, 0.1076, 0.98431, 0.38039, 0.52941, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2303, 3465, 8.29331, -3.60117, 5.41444, -0.26772, -0.92913, 0.25197, 1.00, 0.96063, -0.26772, 0.02362, 1.00, 0.72412, 0.12238, 0.98039, 0.35686, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2304, 3466, 8.40827, -2.84602, 5.68675, -0.05512, -0.92126, -0.38583, 1.00, 1.00, -0.07087, 0.0315, 1.00, 0.43066, 0.09686, 1.00, 0.47451, 0.52549, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2305, 3464, 8.39992, -3.0563, 5.43803, -0.07874, -0.89764, -0.44094, 1.00, 0.99213, -0.11024, 0.04724, 1.00, 0.49023, 0.13721, 0.99608, 0.4549, 0.53333, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2306, 3462, 8.38969, -3.00771, 5.76189, -0.08661, -0.92913, -0.3622, 1.00, 0.99213, -0.11024, 0.04724, 1.00, 0.48486, 0.06213, 0.99608, 0.45098, 0.53333, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2307, 3465, 8.29331, -3.60117, 5.41444, -0.26772, -0.92913, 0.25197, 1.00, 0.96063, -0.26772, 0.02362, 1.00, 0.72412, 0.12238, 0.98039, 0.35686, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2308, 3467, 8.21614, -3.84552, 5.64069, -0.27559, -0.88189, 0.37795, 1.00, 0.95276, -0.29921, 0.00787, 1.00, 0.79297, 0.09027, 0.97255, 0.34118, 0.5098, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2309, 3463, 8.25735, -3.69617, 5.73016, -0.26772, -0.92913, 0.25984, 1.00, 0.96063, -0.26772, 0.0315, 1.00, 0.73535, 0.05798, 0.98039, 0.36078, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2310, 3466, 8.40827, -2.84602, 5.68675, -0.05512, -0.92126, -0.38583, 1.00, 1.00, -0.07087, 0.0315, 1.00, 0.43066, 0.09686, 1.00, 0.47451, 0.52549, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2311, 3468, 8.41236, -2.92772, 5.38093, -0.04724, -0.89764, -0.43307, 1.00, 1.00, -0.06299, 0.0315, 1.00, 0.44336, 0.1781, 1.00, 0.47843, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2312, 3464, 8.39992, -3.0563, 5.43803, -0.07874, -0.89764, -0.44094, 1.00, 0.99213, -0.11024, 0.04724, 1.00, 0.49023, 0.13721, 0.99608, 0.4549, 0.53333, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2313, 3467, 8.21614, -3.84552, 5.64069, -0.27559, -0.88189, 0.37795, 1.00, 0.95276, -0.29921, 0.00787, 1.00, 0.79297, 0.09027, 0.97255, 0.34118, 0.5098, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2314, 3465, 8.29331, -3.60117, 5.41444, -0.26772, -0.92913, 0.25197, 1.00, 0.96063, -0.26772, 0.02362, 1.00, 0.72412, 0.12238, 0.98039, 0.35686, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2315, 3469, 8.25758, -3.71877, 5.3467, -0.27559, -0.87402, 0.3937, 1.00, 0.95276, -0.29921, 0.00, 1.00, 0.77832, 0.14771, 0.97255, 0.33725, 0.50588, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2316, 3470, 8.41925, -2.7014, 5.58224, -0.0315, -0.92913, -0.3622, 1.00, 1.00, -0.03937, 0.00787, 1.00, 0.3833, 0.14417, 1.00, 0.49804, 0.51373, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2317, 3468, 8.41236, -2.92772, 5.38093, -0.04724, -0.89764, -0.43307, 1.00, 1.00, -0.06299, 0.0315, 1.00, 0.44336, 0.1781, 1.00, 0.47843, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2318, 3466, 8.40827, -2.84602, 5.68675, -0.05512, -0.92126, -0.38583, 1.00, 1.00, -0.07087, 0.0315, 1.00, 0.43066, 0.09686, 1.00, 0.47451, 0.52549, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2319, 3469, 8.25758, -3.71877, 5.3467, -0.27559, -0.87402, 0.3937, 1.00, 0.95276, -0.29921, 0.00, 1.00, 0.77832, 0.14771, 0.97255, 0.33725, 0.50588, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2320, 3471, 8.17472, -3.97351, 5.52367, -0.27559, -0.84252, 0.47244, 1.00, 0.94488, -0.32283, -0.02362, 1.00, 0.84229, 0.13696, 0.96863, 0.32549, 0.49412, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2321, 3467, 8.21614, -3.84552, 5.64069, -0.27559, -0.88189, 0.37795, 1.00, 0.95276, -0.29921, 0.00787, 1.00, 0.79297, 0.09027, 0.97255, 0.34118, 0.5098, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2322, 3470, 8.41925, -2.7014, 5.58224, -0.0315, -0.92913, -0.3622, 1.00, 1.00, -0.03937, 0.00787, 1.00, 0.3833, 0.14417, 1.00, 0.49804, 0.51373, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2323, 3472, 8.41779, -2.81247, 5.30162, -0.02362, -0.92126, -0.37795, 1.00, 1.00, -0.0315, 0.00787, 1.00, 0.39844, 0.22021, 1.00, 0.50196, 0.5098, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2324, 3468, 8.41236, -2.92772, 5.38093, -0.04724, -0.89764, -0.43307, 1.00, 1.00, -0.06299, 0.0315, 1.00, 0.44336, 0.1781, 1.00, 0.47843, 0.52157, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2325, 3471, 8.17472, -3.97351, 5.52367, -0.27559, -0.84252, 0.47244, 1.00, 0.94488, -0.32283, -0.02362, 1.00, 0.84229, 0.13696, 0.96863, 0.32549, 0.49412, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2326, 3469, 8.25758, -3.71877, 5.3467, -0.27559, -0.87402, 0.3937, 1.00, 0.95276, -0.29921, 0.00, 1.00, 0.77832, 0.14771, 0.97255, 0.33725, 0.50588, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2327, 3473, 8.22079, -3.81927, 5.25809, -0.27559, -0.83465, 0.47244, 1.00, 0.94488, -0.33071, -0.0315, 1.00, 0.82471, 0.18323, 0.96863, 0.32157, 0.4902, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2328, 3474, 8.42221, -2.57941, 5.45244, -0.00787, -0.93701, -0.35433, 1.00, 1.00, -0.00787, -0.02362, 1.00, 0.34375, 0.19971, 1.00, 0.51765, 0.49804, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2329, 3472, 8.41779, -2.81247, 5.30162, -0.02362, -0.92126, -0.37795, 1.00, 1.00, -0.0315, 0.00787, 1.00, 0.39844, 0.22021, 1.00, 0.50196, 0.5098, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2330, 3470, 8.41925, -2.7014, 5.58224, -0.0315, -0.92913, -0.3622, 1.00, 1.00, -0.03937, 0.00787, 1.00, 0.3833, 0.14417, 1.00, 0.49804, 0.51373, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2331, 3473, 8.22079, -3.81927, 5.25809, -0.27559, -0.83465, 0.47244, 1.00, 0.94488, -0.33071, -0.0315, 1.00, 0.82471, 0.18323, 0.96863, 0.32157, 0.4902, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2332, 3475, 8.13467, -4.07525, 5.38355, -0.26772, -0.82677, 0.49606, 1.00, 0.93701, -0.33858, -0.05512, 1.00, 0.88379, 0.19141, 0.96078, 0.3098, 0.47451, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2333, 3471, 8.17472, -3.97351, 5.52367, -0.27559, -0.84252, 0.47244, 1.00, 0.94488, -0.32283, -0.02362, 1.00, 0.84229, 0.13696, 0.96863, 0.32549, 0.49412, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2334, 3474, 8.42221, -2.57941, 5.45244, -0.00787, -0.93701, -0.35433, 1.00, 1.00, -0.00787, -0.02362, 1.00, 0.34375, 0.19971, 1.00, 0.51765, 0.49804, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2335, 3476, 8.416, -2.71494, 5.20315, -0.00787, -0.92913, -0.3622, 1.00, 1.00, 0.00, -0.0315, 1.00, 0.36279, 0.271, 1.00, 0.52549, 0.4902, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2336, 3472, 8.41779, -2.81247, 5.30162, -0.02362, -0.92126, -0.37795, 1.00, 1.00, -0.0315, 0.00787, 1.00, 0.39844, 0.22021, 1.00, 0.50196, 0.5098, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2337, 3475, 8.13467, -4.07525, 5.38355, -0.26772, -0.82677, 0.49606, 1.00, 0.93701, -0.33858, -0.05512, 1.00, 0.88379, 0.19141, 0.96078, 0.3098, 0.47451, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2338, 3473, 8.22079, -3.81927, 5.25809, -0.27559, -0.83465, 0.47244, 1.00, 0.94488, -0.33071, -0.0315, 1.00, 0.82471, 0.18323, 0.96863, 0.32157, 0.4902, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2339, 3477, 8.18436, -3.89882, 5.15196, -0.27559, -0.83465, 0.47244, 1.00, 0.93701, -0.34646, -0.06299, 1.00, 0.86426, 0.23206, 0.96078, 0.3098, 0.47059, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2340, 3478, 8.41703, -2.48472, 5.3023, 0.00, -0.94488, -0.33071, 1.00, 1.00, 0.02362, -0.05512, 1.00, 0.31274, 0.2666, 0.99608, 0.53725, 0.47843, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2341, 3476, 8.416, -2.71494, 5.20315, -0.00787, -0.92913, -0.3622, 1.00, 1.00, 0.00, -0.0315, 1.00, 0.36279, 0.271, 1.00, 0.52549, 0.4902, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2342, 3474, 8.42221, -2.57941, 5.45244, -0.00787, -0.93701, -0.35433, 1.00, 1.00, -0.00787, -0.02362, 1.00, 0.34375, 0.19971, 1.00, 0.51765, 0.49804, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
